10-DeBiGa-telephone
1 800 3451100
81 3 34930777
1 404 2668333
1 616 8665500
19786633660
81 26 2831000
""
1 615 3677000
1 404 8882000
966 1 14626000
81 3 59093335
41 52 6746111
82 2 3906114
86 991 6626101
81 562 972111
81 3 66295318
86 530 5299167
62 21 5261174
1 858 2000200
91 33 22343600
27 21 8095900
81 47 3053017
86 21 63264000
""
1 405 5257788
1 312 9281178
358 10 4611
7 495 7757600
886 3 5772233
41 44 9157000
86 755 86252656
1 303 5152800
97298638444
386 1 5601000
852  28667556
1 336 3323400
86 311 85516363
86 574 86182786
86 571 28020008
65  62495399
86 571 87392388
81 3 32731511
81 92 7232500
39 0522 582111
541143464000
56 2 26309000
81 6 63681001
60 3 92878888
852  25221122
1 973 5413700
81 42 4661231
46 8 50102500
45  45750000
82 55 2731341
81 45 4445500
1 800 3547993
33 1 48185000
852  28666918
86 533 6098999
41 41 7693660
351 21 3184700
86 543 4161171
1 419 4231321
86 571 87985588
86 533 8539966
886 2 28339999
1 303 4041800
81 44 8661111
358 1 04071
46 8 7030300
852  31501111
49 69 6900
55 12 31811080
46 8 6956000
971 4 2223333
852  35285228
33 1 41989000
66 22 028000
81 3 52008201
46 8 6952464646
81 277 520111
41 41 7490500
86 755 83032000
44 20 73992760
1 703 2186000
61 3 86568900
966 1 33406621
81 3 32572011
31 40 2502258
81 3 32725720
44 1925 237000
886 2 21751313
61 3 94155000
61 8 93293600
44 20 72007000
81 3 67435000
44 121 7173700
81 6 43911781
""
81 3 64787800
44 1775 663800
1 415 6175585
60 3 22640888
62 21 5307950
84 4 62661088
86 575 82048616
81 3 34918924
886 2 87526388
61 8 84254000
1 440 8921580
45  36301311
1 213 7653100
1 972 5629473
81 84 9242000
66 22 991304
886 2 26590202
43 7672 7010
1 813 8772726
86 20 81689688
44 1405 860551
86 523 84660022
81 77 5371700
33 1 58478000
33 3 20436060
33 1 45388800
91 22 40959595
27 11 2396100
64 9 3596413
81 3 52072500
91 44 28292777
64 4 3811200
""
1 949 6141740
55 11 34054499
34937243900
1 303 8618140
1 604 6896800
57 6 043198700
1 949 4879500
46 8 7001700
1 408 6011000
52 55 75832000
65 6 3838833
1 814 8702000
81 3 67328100
66 27 092800
886 2 23578888
1 310 5521834
1 847 3675910
60 3 33622188
48 71 3701000
81 3 64061115
84 8 54155555
598 26 263000
44 141 6377111
81 77 6203111
27114451000
81 3 68100800
1 877 2947574
61 7 34827900
81 3 66360573
966 1 14408440
33 1 46413535
81 3 52131133
81 42 3373112
60 3 20252025
44 20 30880000
44 24 77715000
1 415 8488400
1 617 9517000
86 28 82860516
44 191 2943000
27 21 4601911
81 75 2415130
81 3 64008000
62 21 3925660
47 55 213650
33130449000
62 21 7891234
27 16 8899111
1 514 3416780
81 3 63698212
1 801 3456100
974 449 62222
49 89 744440
52 55 52793000
91 22 22178612
30 21 04848484
1 435 6343000
1 770 3811000
91 22 66798100
49 30 897860
1 515 2424300
86 21 63861818
49 7321 360
44 1223 400400
86 21 68949998
44 161 2365640
63 2 88862800
60 3 21419044
972 3 6262200
1 918 5747000
86 755 33972018
1 402 8956640
86 571 87600383
254 722 003272
81 3 32912121
1 914 6816200
91 11 24100385
886 2 23713111
34 91 5877334
48 32 7564113
1 801 9473100
1 615 2212250
44 1482 275000
55 21 22112980
1 408 4461459
81 3 66997000
1 787 7243650
1 847 4987070
62 21 80827000
1 914 6412000
85227120091
44 20 78181818
1 614 6580050
8601089161616
56 2 26868900
81 45 2257777
1 734 7105800
1 616 2472710
46 410 67000
1 484 5677204
1 314 8544000
972 3 7535666
1 202 3129100
86 755 83185787
81 46 3961111
60 3 22409494
44 20 79017800
1 508 4782000
81 3 57785483
1 760 4762200
86 532 68862851
1 650 3357190
886 3 7871801
45 36 181000
1 650 5272900
1 610 2256800
1 412 3942800
61 8 61882100
1 212 4180100
1 403 2927500
7 495 7974222
852  24242021
852  24322263
81 11 8141000
86 21 22169914
81 43 2126450
81 3 55464111
34 913 386666
966 9 20000456
81 3 57303911
81 3 43603558
852  29910366
82 2 7279500
61392821000
41 41 7846000
1 770 4490479
1 630 5778800
91 124 2721000
1 415 3902337
45 33 423342
7 495 7772101
86 551 67892230
56 2 26878000
1 626 3514664
86 10 64469988
45 39 177300
1 212 9575000
86 411 82512731
1 215 5467909
81 6 69761221
1 808 5435662
86 10 82861666
62 21 29356888
1 312 6300779
81 3 68642407
1 204 9568328
81 3 35115301
39 0521 2791
34 917 245250
56 2 24252000
353 1 78103700
33 1 41411234
91 11 66337000
91 11 26188345
886 2 23268888
""
1 832 6361009
852  21188118
49 511 4300
44 20 75351100
86 535 8242369
81 3 35020232
""
65 6 2764882
27 11 4112037
12407441000
1 617 2363300
357 25 558090
1 603 6832000
27 12 3113000
46 8 4634664646
852  24879803
41 58 3609696
44 1635 565200
1 780 9177000
353 1 2160600
63 2 7092038
1 732 9381000
82237802114
1 212 8294775
7 727 2590777
886 2 23111111
44 1895 512000
90 212 3761000
34 722 395000
234 70 56891000
84 4 39288869
91 40 49002900
56 2 23380501
86 574 65173983
1 707 7634784
1 514 7352023
1 510 7247000
1 602 4149300
1 818 8718342
91 44 28889392
886 4 24609099
27 21 9381911
1 203 6185800
82 2 20089114
1 812 9315403
44 1244 520044
91 22 24826000
1 408 5475500
81 3 68601147
1 978 6455500
852  28543393
44 20 74998644
86 419 3688888
1 312 9852000
1 414 5666000
32 2 7908111
86 543 8138066
82 2 37871234
1 801 8447833
32 2 2212111
1 908 9536000
57 4 3252270
1 212 6960100
1 515 2843000
1 503 6847000
43 577 670
33 1 53437437
381 11 2058440
33 1 30797979
1 214 5769352
81 6 62022161
44  8450130130
1 302 4986700
1 408 9431234
91 22 43567000
81 3 54440808
1 703 8736600
86 473 6921035
86 755 33386666
353 1 2682000
34 935 678910
886 2 25239588
1 913 3274200
86 592 5739888
39 06 83138111
""
1 201 4693000
886 3 5980300
49 800 2787000
1 210 3124000
1 403 9846100
44 20 75433300
852  28500302
1 831 7241011
81 6 64778352
32 2 5467011
41 44 8189011
1 312 8197200
1 416 7490314
43  43502130
49 40 348584455
1 441 2788300
1 214 4626831
852  29088888
1 312 7501234
49 89 45205270
81 3 35756001
86 21 65615689
31 20 2011011
81 3 32740111
81 3 62183500
1 716 6522000
62 21 6334838
91 22 33669000
44 121 4984000
62 21 6905050
1 763 4331000
86 431 84956688
1 314 9852000
1 281 3628998
1 386 2529601
1 561 6917171
55 11 30465800
852  25268368
46 8 55333500
886 2 23968020
886 2 77235000
74954284783
""
886 2 29045858
1 412 5535700
41 41 7232323
852  28330388
82 2 34065114
62 21 25579888
32 15 333000
380 44 2777883
61 3 91161711
1 713 8309600
33 4 67945252
357 25 857101
1 212 3248500
44 20 89183200
1 510 8451999
48 22 5272323
1 614 2107300
962 6 5660000
47 56 181000
353 1 6347800
82 2 7077000
30 21 44061000
56 2 23736200
1 416 6675662
54 11 52226500
86 21 34064880
82 2 21070114
81 3 67578310
63 2 6350751
81 48 4621121
63 2 86341111
82 2 5492233
46 8 12147400
1 503 9854000
86 21 63325888
27 11 5234000
86 510 86121071
1 561 6277171
86 871 67216608
1 608 2753340
86 755 25588150
1 760 9311771
1 407 6265200
81 3 52057200
81 3 35013111
30 21 03265546
82 2 15888700
62 21 28545680
1 519 8403167
86 21 60158601
1 646 5214340
91 22 66553062
1 408 5597778
30 21 06877300
1 317 3285660
441142856300
1 805 9677611
1 919 7167505
81 3 43631111
86 755 83451777
46 3 5155500
1 819 3635100
34 915 820100
33171131000
358 10 8611
86 27 87597232
1 416 2972600
27 11 3726500
51 1 3150800
852  29576800
91 40 66725000
1 203 3637243
1 919 7868200
971 4 3600000
1 703 3456300
81 3 37461111
852  25839333
82 2 69702000
81 44 2998200
47 32 288200
81 798 431065
1 614 8721473
92 21 32637133
56 2 23600123
1 919 6778000
86 830 2398826
61 2 92016111
82 41 8507800
44 1707 227800
886 2 27338000
1 703 8546000
44 1322 296200
1 844 2502773
971 4 2953000
1 207 5560300
81 6 62635670
81 3 32161772
1 954 2673000
20 2 37472000
81 3 34585111
86 10 60411166
48 22 4268562
353 1 7722100
1 815 4770424
81 3 44552811
81 3 39882111
44 1932 868555
1 954 4477920
1 901 8186232
1 216 4818100
1 610 6441300
81 78 2650500
32 57 222111
47 2 2891100
44 1732 280400
1 515 2398000
1 416 9609500
1 847 7413300
81 3 52928000
852  36083608
81 3 68807000
81 3 58057050
81523618211
56 2 28188000
81 3 67393711
60 3 21782288
1 615 4439217
86 591 38507869
56 2 24273000
44 345 2020241
91 731 4767105
1 651 2365900
39 035 6052111
1 441 2951422
7 495 7105208
33 1 74256700
81 6 62239111
34 913 484100
44 20 76670623
91 4344 276780
82 2 22333131
49 7123 940
852  36188462
33 1 41204040
34 952 138000
1 612 8873131
1 713 6258100
44 141 2487070
86 792 7783000
1 925 4603600
1 214 6874958
1 212 8573100
49 201 8440
1 724 3524455
1 314 3423400
34 911 582255
1 416 3425560
91 80 22320001
358 2 072010
1 925 9484000
86 539 7212351
63 2 5228801
1 980 2995700
86 451 82135727
40 241 506000
81 25 3714111
49 211 91741
90 212 2753390
1 408 2357700
81 6 63483111
1 610 2081600
1 905 8197419
34 91 5862500
1 919 7543700
351 22 2072000
39 02 63131
86 874 8966698
1 973 9483000
1 702 7927200
1 989 7575000
358 2 0433111
81 3 34715521
49 621 38020
63 2 77972000
49 89 62130
57 604 3258731
39 02 48261
33 4 42845600
1 818 2448080
1 403 2665992
886 3 5695920
1 403 2927500
86 10 64991277
81 3 52905055
86 532 85709728
47 67 513000
33 1 88233000
1 404 4711634
43 1 211370
1 312 9402443
81 6 62055085
""
852  26636688
54 11 43182881
1 403 7700446
1 281 5894600
41 52 2623022
90 212 3858080
90 216 5790579
1 514 7371006
86 595 87335077
81 3 34353511
33 2 43594259
33 1 46087200
48 62 7255400
1 617 4443000
41 848 042727
1 816 8543000
1 502 4269984
234 1 460643
91 44 28272233
886 6 2701756
41 43 8158080
81 42 2525555
1 470 2777000
44 20 77301111
34943880100
1 503 2249900
1 386 3042200
86 991 3665888
1 678 7911000
""
1 519 8887111
44 1737 233296
86 755 33614068
44 1865 871820
1 312 7867200
1 410 7177134
55 11 21855000
1 214 7405600
86 10 80800808
1 402 9631000
31 78 6969000
1 972 3915000
52 55 56254900
44 20 72398400
91 22 66387777
81 72 7899100
91 124 4352500
1 646 5362842
91 40 23538713
385 1 6450552
31 30 3079300
45 89 898989
1 212 8507770
44 20 70041600
1 864 2882432
81 3 67093100
64 8 00474355
1 414 3594000
1 781 2226000
1 972 4436500
63 2 5228801
971 43 180900
45 33 150451
33 1 58335000
81 3 53500001
48 58 7788300
91 44 22206000
""
1 818 2247442
1 210 8222828
886 42 5218168
1 203 7053800
81 3 53717111
81 58 4813111
966 1 14013030
1 858 8365000
81 52 5871811
1 817 8702601
1 917 6719198
86 452 6810123
852  21050800
33 1 56262400
30 21 03288100
81 3 45823000
45  49111111
46 433 73000
""
47 24 067000
86 371 66718281
81 78 3032231
1 310 4499200
33 1 75499400
55 11 33888000
1 905 2856194
353 1 4116924
81 3 62154111
852  31825800
62 21 6919999
90 850 2065050
1 919 4311000
852 216 90000
43 1 501360
1 514 3801858
1 410 8658500
81 53 4601111
48 58 7696900
886 4 8525151
33 1 53776510
1 713 8364000
51 1 3132000
45  46560300
1 803 8027500
1 614 7294000
1 405 5533000
7 495 4116309
1 408 4818000
86 591 85383777
86 717 6760939
86 21 22866016
1 703 9888500
1 514 8752515
81 75 4147111
1 608 4583311
65 6 2208411
31 20 2363131
90 212 4562200
56 2 28186000
1 203 3565000
81 3 51662500
41 58 9283333
1 515 2210002
64 9 2595500
1 516 8122000
886 2 77271199
33 4 74275900
61 2 82221100
86 20 85500800
81 3 66258960
86 574 86980888
41 31 3305111
1 212 3147300
1 787 7494949
1 978 3702425
66 74 344663
57 1 2203495
85226056493
46 8 7970000
84 4 39749350
81 3 32147500
1 780 7323135
1 614 2836500
16144384511
86 21 61151111
45 36 720044
886 3 3515151
965  22445050
886 2 22680970
81 3 67305686
1 416 3652496
81 6 62035531
1 212 5591000
81 3 63861800
86 21 50805043
86 551 65325617
1 888 4363722
86 10 66573955
1 614 4188000
886 3 3500386
55 21 25069111
91 79 25555094
91 124 4296766
33 1 44521620
48 17 8885555
1 267 7599000
1 415 9241005
60 3 89478888
1 702 7707555
44 161 7031885
358 2 042711
1 901 7533200
33 1 58018000
41 41 5814000
81 3 32602111
886 3 5780211
41 55 2216300
33 1 40595000
82 2 26693114
1 203 6884242
32 2 4026211
4956193010
""
81 92 7341553
1 602 2501000
1 972 9809917
1 781 7925000
39 0422 4131
1 608 3648800
1 216 4264000
1 920 9696000
81 75 8231111
81 45 6821111
81 3 43305001
1 940 8987500
1 480 5058800
886 2 66299999
1 508 2363800
86 531 88360218
852  28604368
1 416 9471212
1 312 6603800
44 20 73963400
886 2 25317099
1 248 4351000
86 21 52629922
81 3 34863331
81 86 2251165
81753121211
886 2 66266788
47 2 2450100
""
81 3 32065005
1 302 2529160
81 6 64590700
886 4 25341525
20 2 27599700
34 946 054835
84 8 62563862
90 212 3099630
86 757 82836083
886 2 26578811
47 67 825700
49 821 79750
1 203 2227170
44 20 34021444
81 3 54237214
1 407 2066000
972 3 9439111
39 02 5201
81 3 52901200
91 80 67047000
86 10 85631055
86 755 82130188
1 330 4904000
86 21 22158888
974  40132080
965 224 22011
1 708 3391610
81 749 233111
86 21 60376669
86 755 81888398
852  39192888
358 2 07774000
82 55 7352114
84 4 39343137
91 22 66167000
1 937 6440011
63 2 8888171
18088481211
81 6 63971621
1 609 3468200
86 527 84938128
1 502 5851100
81 6 65690001
86 512 68660622
1 604 6563100
55 11 23937195
49 451 8820
33 1 84027250
1 651 6364320
91 22 39818000
1 616 6543000
1 409 7634661
27 12 6718911
1 408 4701000
1 316 5269000
81 3 57645211
852  25373086
81 3 35348522
966 1 12735050
81 3 68309100
""
31 88 8870100
86 10 80926608
86 10 88433464
32 2 5365111
41 71 6262120
1 403 2057670
974  44558888
39  2541921
1 479 7856000
81 3 56238100
1 775 4131030
30 21 06115381
86 592 5829478
1 866 8718519
91 294 6604000
39 02 88291
33 4 78872000
1 213 9371060
62 21 5211265
33 1 84027250
49 202 5641208
91 11 26142451
39 0432 1958111
1 404 8531400
852  21310600
61 2 99644646
82 32 2111114
86 518 81220983
212 53 7719039
90 212 3185000
1 441 2952244
54 11 43411000
81 75 3112121
86 21 50390727
27 11 6376000
52 461 6183527
34 914 805000
1 914 7018000
82 2 3165114
52 871 7293100
86 10 84426373
90 212 3131000
91 120 2488333
1 858 4048800
44 1276 607444
1 441 2943304
44 20 76586000
41 52 6311111
39 0142 416111
56 2 26927000
1 574 2947511
49 551 3080
86 27 87693885
81 3 38177181
86 25 86819806
44 20 75353200
1 416 9609500
1 403 5038770
972 3 7559720
90 216 5793000
1 208 9381047
1 408 4838813
31 88 8686161
852  28770225
1 317 8176100
41 58 4747474
81 3 63691111
1 310 3993339
1 773 3998900
1 813 2821225
66 26 946600
90 326 7584040
852  27238113
55 21 22066708
1 234 2623000
46 40 6278300
34 915 898347
60 3 22989898
353 1 7094000
1 203 8492339
1 713 5225141
81 75 9517171
33 1 40742900
852  28029886
86 391 6665836
81 6 76397171
61 2 85835300
81 3 33463019
49 7142 780
852  23199889
61 2 90136300
86 10 87427209
63 2 88407000
81 3 52812079
1 972 4975000
1 203 7994100
27 11 5629700
""
91 22 33400500
86 592 2996555
1 804 2899623
1 972 9349227
55 11 30406874
81 3 35636751
1 844 6638797
55 21 37223618
61 3 95225333
91 80 45448013
86 10 53025528
86 10 50815010
1 310 2014100
1 303 7708300
1 570 2864571
358 10 6867000
973 1 7830000
966 1 14700005
1 212 3096516
1 844 8480137
1 630 2713653
1 702 9239000
44 1480 387214
971 2 6962222
82 2 60405114
1 305 5208400
61 3 92880888
81 93 6458801
49 911 5315
1 770 9537000
41 41 2272727
41 61 2664444
91 20 71576403
86 755 26802598
81 3 53377070
49 9401 700
60 3 20380888
27 11 2867000
44 20 75974000
81 3 54627761
86 311 87037015
1 617 3450100
1 708 4095315
44 1767 355000
20 2 27989900
81 3 68107100
1 912 2269110
66 23 671111
33 1 45384242
41 61 4695111
1 403 7504534
81 58 7955211
65 6 8295200
33 1 34349595
1 734 9303030
57 4 3158400
886 2 89124000
55 47 32764000
852  29625926
81 52 5712111
47 2 1055000
81 52 2186095
44 20 77991525
1 415 5075000
86 10 52926692
81 6 63722331
81 3 54762111
1 855 5471461
66 34 816500
81 3 39894403
44 20 73079200
1 415 7386500
86 371 67009056
49 621 4590
1 713 2966000
1 281 8723100
44 113 2920667
554133314011
44 20 79549600
86 772 3886510
1 302 2954840
81 3 35351354
48 22 5803392
91 20 66107150
55 11 37695678
1 574 5351125
54 11 31002222
972 3 9353111
81 3 37980111
56 2 26531111
86 451 86779933
""
1 617 5354766
66 26 431111
81 3 59622067
7 495 7771240
60 3 78484000
1 952 8888801
60 3 21638888
86 10 84521685
49 5531 900
1 858 2024500
57 4 6049696
86 21 54584520
1 510 3525000
86 371 67891015
41 58 3262000
81 3 56958833
81 52 8727181
27 11 2331000
63 2 88862800
1 215 4545500
66 22 962000
1 615 9865600
81 6 64721261
1 832 5192200
46 13 180000
82 42 9395000
86 572 6562868
1 416 7568500
972 3 9481727
1 314 2127000
1 602 5726050
27 11 5292888
63 2 9083000
1 972 8011100
353 1 2322000
84 4 39421030
81 52 8729341
81 47 1235111
972 3 6939670
1 902 4286494
86 375 2723076
1 414 6565200
66 22 552222
31 10 4869911
1 585 3856666
1 613 2412828
1 805 3734545
551138979797
81 6 63673181
352  27759021
1 303 3577310
46 1 07550000
1 480 8899500
1 800 3924619
39 06 57991
1 818 3628391
1 336 6641233
1 972 3738800
358 1 06720000
81 3 64036000
51 1 6188000
39 0577 294111
44 20 72602000
82  237007114
41 58 8881111
81 3 35708000
63 2 86337631
86 532 85713831
1 517 3815500
52 81 83993300
1 312 9303011
43 1 601920
852  28106216
44 1623 725200
82 51 6203000
1 281 8994800
86 472 2207525
81 52 9637501
44 20 70102000
86 23 63367688
1 203 9640096
65 6 7132888
1 408 7452000
1 972 7170300
91 22 22708263
61 3 86954400
44 20 72613061
86 23 86358226
1 415 3949000
212 52 2298888
1 214 4862000
""
46 46 366500
1 704 3785700
41 58 3232323
1 314 3422000
1 800 2249376
353 56 7772200
49 69 200600
55 21 32629600
1 601 6494030
1 303 9256000
43 2236 2000
81 3 64333600
47 2 2095000
7 499 7552155
1 704 5011100
86 10 56718110
1 610 2403200
1 440 9301000
86 755 86013388
1 732 5376200
31 202 066970
61 8 81165000
886 3 5670889
56 2 3202000
86 21 39288106
86 319 2098828
81 72 2233210
44 191 2170717
56 2 25652525
86 755 83684138
1 650 4873970
1 219 6475200
1 248 3624444
81 3 67199111
1 314 9892025
33 1 55375200
1 404 8858000
81 3 35363939
1 800 8788889
86 635 3481198
81 3 62290100
34 935 820667
49 89 14890
81 3 52536511
7 495 6413377
1 952 8298600
1 312 3268000
55 32 34296000
44 1904 642199
86 852 21366185
47 2 1562300
81 3 68873690
1 412 5531940
""
886 3 3998888
1 812 4248031
1 713 3588986
852  25145084
86 755 82943666
852  25295652
41 52 6301600
81 6 62035321
55 17 33213355
45 44 683311
358 2 0484100
44 20 87226025
1 412 4323300
49 40 69480
81 3 35424166
41 44 7162233
86 27 87773898
49 7321 370
965 246 44444
81 3 52107272
62 21 2511214
1 215 2996668
51 1 3132140
1 860 2984500
972 3 5673333
32 2 2762111
1 781 6635791
86 29 86847885
81 3 32864888
1 720 3323361
81 3 32055111
1 417 3588131
86 28 86160295
1 415 2229670
1 978 2561300
33 1 47757807
33 1 87862300
86 571 28939522
1 514 4226020
32 3 2318770
52 55 52612000
1 416 8612279
1 508 8551000
1 317 6361600
86 536 2158008
86 21 62376966
1 913 6966100
1 205 9677116
1 972 5694000
1 830 6265200
44 344 4930787
353 1 8192010
1 925 9519000
46 8 6012620
81 3 59513718
27 21 8883300
1 480 5158100
1 414 2124700
1 313 7583600
81 3 35443133
852  23609722
91 22 24231999
33 1 49556300
1 609 8061200
1 202 8699150
1 408 5038000
32 15 324200
81 48 6312111
44 20 77998999
44 20 74017646
852  25888688
1 519 8367550
1 919 8769300
""
81 45 7867511
1 949 2502500
1 614 4383210
91 22 43244324
27 11 5170000
81 3 34487100
1 303 7731100
1 425 4465000
1 336 8895000
86 21 61353777
49 69 2110
86 531 67710376
33 1 71067000
44 1624 652559
91 124 4441300
86 898 66739961
33 1 85551000
1 519 8371881
972 4 8315315
19858925521
81 3 57781111
1 888 2217070
""
57 1 3410077
1 415 3921400
1 212 3897300
1 212 5153200
31 20 2107007
33 142 823456
1 441 2954513
49 89 95071145
1 441 4962600
61 3 00555175
1 312 6301900
972 3 5158111
1 414 3438553
380 44 4618801
61 3 86225780
86 370 5982466
81 3 54439522
54 11 43437528
82 2 15773321
86 571 89903300
81 3 32482101
84 8 38125960
81 3 37436111
852  28023861
82 31 6806114
33 5 56002100
974  44308888
66 38 699000
65 6 3362922
1 919 7814550
86 21 65966105
44 20 77561000
27 21 4079111
1 800 8294444
60 3 20515000
33 1 44179595
64 9 3591268
1 216 7062939
86 21 20812800
57 1 3383396
86 371 85517898
81 3 55332111
7 495 2218888
1 310 2522000
86 791 85266178
81 76 4412511
81 89 6239001
49 711 91124420
86 573 88589981
353 1 2912000
84 4 22205544
1 949 2313000
1 713 6296600
1 416 5922555
46 36 364000
84 4 39749999
48 61 8845544
1 408 7534000
81 3 55551111
86 22 28405262
43 590 5910
82 2 15881234
7 495 2253232
1 713 3753700
39 035 392111
34 915 455000
852  28682101
1 980 2213235
33 1 40672929
1 951 7396200
1 610 6472121
39 362 4961
81 3 68628840
1 205 2983000
1 212 3809500
886 3 3835678
62 21 24579999
66 27 777777
61 2 92565222
49 211 91360
44 161 2910043
1 816 5562200
1 281 8977788
66 22 314333
886 2 66386888
1 843 3837000
86 21 69083306
81 3 67011000
82 55 2602114
44 20 79753131
886 2 87262211
1 920 5922000
86 10 67164267
86 10 64399502
1 855 6497873
91 22 22867000
1 847 6346700
1 416 4485800
86 871 68328190
91 124 2822000
81 3 54378000
86 871 66324159
44 20 73555300
31 172 641400
43  503130
358 10 7090000
44 20 76328600
852  31186800
65 6 5415314
47 51 353000
1 312 2925000
353 1 9451212
66  6620295000
1 828 6692941
1 312 6614600
1 203 9757110
1 701 5301059
971 2 6771300
66 26 503600
39 0522 2971
7 495 2325898
1 516 4725400
1 501 7487000
1 408 5232100
81 87 8215061
81 6 64435001
1 405 2349000
27 11 2948878
81 3 35047111
32 56 766100
1 310 2314000
65 6 7221818
852  31522178
55 11 42257264
86 21 61253299
1 905 3396011
1 775 6886300
81 3 33487805
81 93 9512052
33 1 61626162
61 3 92740000
1 403 2064000
1 415 5016000
1 416 3455000
86 10 63887861
1 816 2211024
81 42 3696211
1 941 5562601
82 31 51717000
1 405 8488000
1 610 7745151
1 703 8831000
91 22 66658282
65 6 7233113
44 213 7450500
86 574 62538080
""
7 495 7757600
1 604 6916444
""
34 935 710000
31 20 6499123
81 3 312111
1 480 5735340
1 847 7354700
91 11 23411411
86 21 52636666
1 314 6447600
60 3 20380888
81 3 52758800
81 3 68331600
852  27473333
47 2 2544000
886 2 27811999
1 514 3931000
86 20 37850968
81 3 69114811
1 408 5018550
1 212 4018700
33 1 55247000
86 731 89934772
44 1494 558323
36 1 4735400
61 2 93259100
1 610 3732400
886 2 87982888
1 212 2752000
81 11 2511111
62 21 80821555
41 61 3168111
852  29668111
39 059 2021111
86 10 50809286
1 212 5153200
86 971 6108188
43 3136 5000
81 3 55337000
81 3 56061030
82 2 15883830
81 3 54004582
52 55 52793000
1 415 8005959
82 2 37731114
33 2 43627000
1 602 2699700
61 3 94154083
86 10 84528003
1 817 4242000
1 507 4545374
61 287 77574
86 400 1177797
86 20 87550265
81 82 2643211
352  273627144
1 408 6547400
1 718 2867900
91 20 42250000
86 21 33987870
81 3 52826666
49 911 20230
1 475 2302596
81 3 34324211
852  29932111
81 3 54605747
1 617 3467200
1 514 8619481
44 1256 745900
46 8 7011000
1 480 8148016
1 450 5322211
1 716 8425390
43 50 6260
33 1 40691600
62 21 5240811
86 10 88508596
1 604 6615241
1 410 5681500
1 480 8215000
52 55 52498900
81 6 76373131
1 770 8529000
1 614 2786800
62 21 23588000
81 6 67753465
81 6 62265050
81 3 62067000
1 206 3925040
86 23 68873311
86 21 51759999
86 10 56478871
1 703 8417800
31 70 3434343
81 3 66353963
1 212 5530300
1 212 3187000
86 20 66818881
46 8 58551000
55 31 35065026
66 23 358888
82 31 51787000
55 31 34998110
60 3 22638822
40 21 4022201
1 281 8705000
1 604 7326124
91 44 28134076
81 3 33748111
91 22 26468008
91 22 66684444
968 24 242424
1 310 8677200
49 7132 9810
81 3 32835000
1 305 7144100
57 4 4447231
1 310 3183100
353 1 8469100
63 2 3175000
81 3 58010333
39 02 64421
44 1604 752424
1 410 7717301
44 1224 650100
1 408 8226000
56 2 24412000
31 20 7234500
81 52 8242511
81 3 54590202
86 793 8469699
1 713 5703000
1 302 7731000
1 416 6877500
1 740 5496000
7 495 9261420
81 6 62026011
1 567 3365000
44 333 7778245
57 4 4041837
86 22 23789787
""
353 1 6765831
1 314 6213222
1 403 3193591
81 3 32655551
861063611960
86 512 63430985
1 312 6306000
44 191 2950303
7 495 9815555
1 203 6145600
65 6 2706666
852  28041886
1 401 4318697
27 11 3504000
82 42 9306114
44 1224 851000
41 43 2227777
352  440929
49 40 300301000
44 84 51299200
41 56 2003111
1 650 2346000
7 495 6442848
63 63 15567
81 3 52078271
971 4 3244444
27 11 2944444
81 3 68450005
49 6348 6000
1 651 6861600
61 7 36087100
86 371 66516000
81 572 200860
352 2 6478978
81 55 5845555
84 22 13942884
1 847 4052400
55 16 37112000
7 812 3806131
32 2 2028241
82 2 20533000
1 513 5792121
1 904 3901224
60 5 2408000
972 4 8788111
81 566 981711
966 1 22687733
44 207 3919500
1 502 8748300
52 55 52578000
27 21 6581000
81 3 62632800
7 495 5059733
1 205 9441300
1 501 3765200
33 1 34586300
48 32 7742405
1 571 3233939
1 650 5986000
81 6 63735004
81 6 62232371
81 29 2249600
1 832 7964700
7 499 5006900
49 211 47301
1 212 9468400
49 2602 961100
81 6 63791111
1 330 2735090
86 10 59115198
81 92 4330660
81 3 38173700
61 2 92366111
81 3 35955000
1 602 2446600
30 21 05230301
86 25 83389999
46 8 55399000
27 11 7728700
1 281 6465200
81 3 34437111
""
81 6 66311101
81 75 3447000
81 6 77397300
1 405 4636900
1 336 5194400
60 3 22618888
48 61 6513300
60 5 2408000
1 480 7927200
33 1 43233030
81 3 54408111
32 2 5599999
61 2 96913636
86 20 87570251
1 770 3918200
1 408 3458296
66 25 374000
1 403 2317500
46 431 89000
852  29632739
1 708 5512600
886 266 158888
86 755 82839363
86 519 81588826
1 404 8920896
27 12 6227000
62 21 5151234
1 847 8083000
91 11 26188340
972 4 8184700
49 30 544459000
61 3 85307333
44 1604 853696
49 6348 6000
62 21 57958822
81 6 65352114
27 11 6535000
972 3 6844400
972 3 6844500
61 8 93484000
61 2 93051602
81 3 34515111
55 21 2514​5151​​​​​​​​​​​​​​​​​​​​​​​​​​​​​
1 207 5300977
1 203 9006715
1 650 6281500
862584552601
86 355 5920881
49 621 2900
1 517 7880550
46 8 58590000
61 2 98555444
81 3 53960707
86 21 38676798
39 2 44422111
49 30 208483160
598 29 272770
82 2 37731114
31 20 2401680
86 574 87907001
1 441 2124177000
91 22 39832285
1 510 2717000
44 1757 618381
91 22 66917800
852  25581580
1 980 3657100
41 44 3339911
966 1 18748000
81 3 37261211
1 240 6313200
86 510 83859388
52 55 17209167
86 513 83599505
1 937 4451936
86 10 59289189
1 416 3616400
972 3 6387575
1 514 3314000
